sample_id,bio01_temp,bio12_precip,bio15_precip_season,elevation,landforms,soil_clay,soil_oc,soil_ph,label
11480_0,16.3,466.0,85.0,8,24,35,4,7.6,1
11495_0,16.1,554.0,82.0,33,24,29,3,7.4,1
11505_0,12.2,1514.0,84.0,859,21,26,8,5.8,1
11513_0,16.3,619.0,81.0,48,34,32,5,7.1,1
11514_0,7.1,865.0,68.0,1603,22,9,8,5.8,1
11526_0,15.0,756.0,91.0,45,34,23,3,7.0,1
11536_0,15.9,554.0,89.0,127,21,25,2,7.0,1
11539_0,15.2,402.0,87.0,37,34,25,2,7.3,1
11555_0,16.1,456.0,86.0,17,24,29,2,7.2,1
11609_0,5.7,613.0,57.0,1929,32,9,16,5.8,1
11617_0,5.2,807.0,63.0,1998,31,12,14,5.7,1
11662_0,11.3,1645.0,79.0,1209,31,23,8,5.8,1
11690_0,16.2,440.0,80.0,72,34,19,2,7.1,1
11704_0,10.9,1232.0,81.0,1122,33,16,18,5.6,1
11710_0,16.0,614.0,83.0,155,21,27,2,6.8,1
11711_0,16.3,687.0,78.0,202,32,21,2,7.1,1
11718_0,16.3,521.0,85.0,39,32,27,3,7.2,1
11731_0,5.9,642.0,57.0,1884,22,12,9,5.8,1
11757_0,6.3,739.0,62.0,1842,31,13,18,5.7,1
11793_0,16.7,548.0,79.0,86,34,26,2,7.3,1
11798_0,4.4,1094.0,69.0,2255,22,8,15,5.7,1
11805_0,15.8,443.0,87.0,13,24,27,2,7.2,1
11822_0,16.7,647.0,77.0,120,41,24,3,7.4,1
11845_0,15.4,535.0,91.0,14,34,28,2,7.2,1
11854_0,16.3,472.0,86.0,9,41,31,2,7.5,1
11856_0,5.6,1205.0,72.0,2111,22,9,14,5.6,1
11879_0,16.2,553.0,81.0,36,34,24,4,7.2,1
11950_0,8.7,1706.0,78.0,1683,22,8,9,5.6,1
11979_0,15.6,703.0,84.0,218,41,26,4,7.1,1
12000_0,16.2,621.0,79.0,214,31,24,2,6.7,2
12019_0,16.1,452.0,87.0,31,34,23,2,7.7,2
12031_0,16.0,447.0,83.0,16,24,37,4,7.1,2
12039_0,16.1,563.0,80.0,191,21,24,2,7.2,2
12041_0,16.1,438.0,84.0,19,41,42,5,7.7,2
12047_0,16.5,478.0,85.0,9,34,43,0,7.4,2
12050_0,14.8,1088.0,84.0,409,41,22,4,7.0,2
12073_0,7.0,1028.0,68.0,1667,23,12,11,6.2,2
12085_0,16.2,475.0,88.0,15,41,26,4,7.1,2
12088_0,16.2,524.0,85.0,48,31,24,2,7.1,2
12096_0,7.3,1202.0,74.0,1724,21,11,13,5.4,2
12119_0,16.6,524.0,84.0,16,24,26,2,7.3,2
12149_0,15.8,439.0,87.0,3,24,26,2,7.6,2
12150_0,13.9,697.0,86.0,414,22,27,4,7.2,2
12180_0,14.5,819.0,91.0,134,31,25,5,6.4,2
12200_0,15.0,712.0,81.0,391,32,26,4,6.7,2
12210_0,16.1,488.0,84.0,30,34,31,4,7.2,2
12217_0,11.5,1678.0,80.0,1402,22,16,12,5.7,2
12263_0,15.9,594.0,83.0,126,41,23,3,7.3,2
12265_0,14.6,614.0,90.0,28,34,23,3,7.3,2
12274_0,16.4,528.0,78.0,123,34,23,2,7.2,2
12293_0,13.2,1315.0,82.0,752,32,22,6,5.6,2
12299_0,16.2,471.0,87.0,8,24,29,2,7.6,2
12304_0,15.7,485.0,83.0,115,31,38,2,7.2,2
12321_0,5.6,670.0,59.0,1940,32,4,12,5.6,2
12360_0,6.5,1156.0,64.0,1776,31,8,10,5.4,2
12367_0,15.0,553.0,88.0,208,41,31,3,7.4,2
12385_0,16.0,467.0,85.0,25,24,37,5,7.5,2
12398_0,15.4,430.0,85.0,10,24,19,2,7.6,2
12407_0,16.4,555.0,81.0,57,24,18,2,7.7,2
12408_0,15.7,417.0,88.0,-1,34,32,2,7.4,2
12428_0,16.4,537.0,86.0,40,34,26,2,7.6,2
12429_0,13.3,1262.0,78.0,955,42,18,7,5.7,2
12450_0,6.7,975.0,70.0,1745,22,12,9,5.6,2
12465_0,15.8,626.0,80.0,265,31,23,3,7.0,2
12469_0,4.9,886.0,65.0,2179,22,9,15,5.7,2
12483_0,16.7,564.0,77.0,139,22,19,2,7.1,2
12510_0,7.3,796.0,69.0,1565,34,15,8,6.1,2
12532_0,16.4,625.0,79.0,53,34,25,2,7.2,2
12533_0,16.1,453.0,81.0,119,21,25,2,6.5,2
12543_0,6.2,1309.0,75.0,1932,32,7,10,5.8,2
12554_0,14.8,552.0,87.0,276,32,28,3,7.5,2
12562_0,11.7,975.0,78.0,1029,21,22,7,6.0,2
12563_0,16.0,724.0,81.0,85,31,22,2,7.1,2
12577_0,16.4,855.0,73.0,279,22,23,2,6.8,2
12582_0,15.9,510.0,88.0,104,31,36,3,7.1,2
12590_0,16.1,582.0,80.0,200,31,23,2,7.2,2
12592_0,11.6,1682.0,80.0,1249,21,22,13,5.6,2
12608_0,5.1,1337.0,73.0,2160,21,8,13,5.5,2
12624_0,16.9,949.0,75.0,151,24,23,2,7.1,2
12633_0,8.8,1083.0,78.0,1446,31,15,16,5.5,2
12676_0,6.8,1208.0,74.0,1758,21,15,14,5.5,2
12683_0,5.0,1087.0,69.0,2236,11,9,16,5.9,2
12694_0,16.6,617.0,78.0,73,24,23,2,7.2,2
12704_0,15.6,446.0,83.0,13,34,22,2,7.4,2
12708_0,16.2,474.0,84.0,18,34,34,5,7.4,2
12710_0,6.6,1075.0,66.0,1743,22,12,13,5.9,2
12736_0,16.6,573.0,84.0,20,34,26,3,7.1,2
12747_0,14.8,831.0,82.0,473,41,20,4,6.3,2
12765_0,14.5,729.0,95.0,-1,24,22,9,6.3,2
12777_0,15.4,486.0,93.0,16,34,34,2,7.5,2
12795_0,16.3,727.0,76.0,339,11,23,4,6.9,2
12799_0,16.0,482.0,88.0,13,41,29,2,7.8,2
12811_0,16.3,497.0,87.0,34,21,26,2,7.4,2
12819_0,14.9,525.0,88.0,290,41,21,5,7.2,2
12833_0,5.2,1120.0,62.0,2058,32,7,15,5.8,2
12850_0,5.2,931.0,60.0,2034,32,7,12,5.6,2
12862_0,15.9,443.0,85.0,19,34,39,5,7.1,2
12866_0,12.3,1433.0,81.0,809,41,21,7,5.6,2
12883_0,14.8,589.0,89.0,69,41,28,3,6.8,2
12895_0,16.2,521.0,90.0,51,34,28,2,7.4,2
12900_0,15.9,460.0,87.0,4,24,37,5,7.2,2
12902_0,15.9,625.0,83.0,185,21,23,2,7.0,2
12914_0,15.9,439.0,85.0,21,34,33,4,7.1,2
12921_0,14.0,848.0,89.0,582,21,22,5,6.6,2
12927_0,15.6,690.0,85.0,298,11,24,3,6.7,2
12937_0,11.4,1484.0,78.0,1151,32,18,8,5.4,2
12979_0,16.2,528.0,89.0,52,24,29,2,7.6,2
13006_0,16.4,583.0,85.0,37,34,21,2,7.1,2
13039_0,16.2,625.0,80.0,49,34,29,4,7.0,2
13041_0,15.5,439.0,92.0,8,34,22,3,6.6,2
13056_0,7.4,989.0,69.0,1544,32,9,12,6.1,2
13061_0,8.5,1124.0,78.0,1415,41,14,16,5.8,2
13078_0,16.4,468.0,84.0,9,24,39,2,7.7,2
13082_0,15.9,465.0,88.0,7,34,34,2,7.3,2
13091_0,16.2,466.0,88.0,16,34,27,2,7.6,2
13147_0,16.0,904.0,72.0,397,21,23,4,6.9,2
13166_0,16.5,500.0,84.0,13,34,26,2,7.2,2
13201_0,14.7,739.0,90.0,365,31,27,3,7.1,2
13272_0,16.1,436.0,84.0,13,41,29,2,7.4,2
13282_0,7.0,994.0,68.0,1660,12,9,11,6.0,2
13285_0,16.1,576.0,82.0,28,24,42,5,7.4,2
13320_0,11.3,1560.0,83.0,975,31,25,8,5.4,2
13323_0,5.8,1008.0,60.0,1955,32,10,15,6.1,2
13350_0,16.4,508.0,85.0,18,24,24,3,7.2,2
13373_0,6.5,627.0,60.0,1697,31,16,7,6.2,2
13399_0,12.4,1457.0,79.0,1159,21,21,7,5.8,2
13406_0,15.7,367.0,84.0,-2,41,36,6,7.5,2
13408_0,9.6,1028.0,78.0,1201,32,17,8,5.7,2
13414_0,10.9,1595.0,79.0,1308,33,17,17,5.7,2
13430_0,9.7,940.0,76.0,1165,21,16,7,5.8,2
13434_0,16.5,508.0,84.0,12,24,23,2,7.2,2
13453_0,6.2,705.0,64.0,1779,32,10,7,5.7,2
13459_0,7.5,1110.0,74.0,1564,41,11,18,5.6,2
13479_0,15.2,422.0,87.0,9,34,26,2,7.2,2
13494_0,14.9,493.0,88.0,3,34,17,3,7.3,2
13498_0,16.0,522.0,81.0,169,22,23,2,7.1,2
13501_0,15.6,488.0,88.0,102,41,29,3,7.7,2
13511_0,10.4,1657.0,79.0,1477,22,18,11,5.6,2
13512_0,8.2,1178.0,77.0,1540,21,13,12,5.3,2
13516_0,11.9,1529.0,84.0,974,22,31,11,5.5,2
13530_0,15.4,436.0,91.0,82,12,25,4,6.9,2
13562_0,16.9,556.0,77.0,84,24,20,2,7.4,2
13576_0,16.1,504.0,82.0,30,34,32,4,7.4,2
13579_0,16.5,534.0,85.0,23,24,31,3,7.0,2
13602_0,15.8,475.0,83.0,39,24,23,2,6.9,2
13608_0,15.5,945.0,71.0,412,42,25,4,6.9,2
13614_0,16.0,615.0,79.0,239,31,29,2,7.2,2
13662_0,9.5,1030.0,76.0,1262,31,18,7,6.0,2
13665_0,14.5,564.0,87.0,433,31,25,4,7.0,2
13701_0,16.7,865.0,78.0,151,42,21,2,7.2,2
13722_0,7.5,1167.0,75.0,1662,22,12,15,5.4,2
13730_0,15.8,448.0,84.0,31,34,29,2,7.4,2
13732_0,15.0,756.0,91.0,46,34,24,3,6.9,2
13744_0,5.6,1172.0,68.0,2004,22,7,17,5.6,2
13747_0,11.1,1012.0,71.0,1035,22,21,7,6.0,2
13766_0,15.6,401.0,86.0,3,24,23,2,7.3,2
13791_0,15.5,424.0,90.0,15,34,22,3,6.8,2
13793_0,8.1,1071.0,75.0,1524,32,13,9,5.5,2
13807_0,9.0,952.0,78.0,1390,22,11,8,5.6,2
13883_0,15.6,475.0,85.0,142,24,39,2,7.0,2
13923_0,16.5,490.0,85.0,11,24,24,2,7.3,2
13935_0,15.7,423.0,87.0,-2,34,28,3,7.2,2
13941_0,9.3,1213.0,78.0,1472,23,12,14,5.8,2
13950_0,15.8,456.0,86.0,43,34,28,3,7.1,2
13964_0,16.2,568.0,92.0,34,24,22,3,7.3,2
13978_0,8.1,986.0,76.0,1423,32,11,14,5.5,2
14002_0,16.4,603.0,86.0,32,34,23,2,7.3,2
14009_0,15.8,456.0,86.0,43,34,30,3,7.0,2
14012_0,16.2,457.0,86.0,14,24,28,2,7.4,2
14039_0,12.9,1346.0,78.0,1110,23,23,7,5.8,2
14108_0,9.8,788.0,77.0,1249,21,19,8,5.5,2
14124_0,10.9,942.0,75.0,1083,11,21,4,7.0,2
14142_0,6.3,957.0,63.0,1802,31,10,13,5.8,2
14145_0,14.7,607.0,91.0,12,34,26,4,7.2,2
14168_0,7.0,844.0,68.0,1624,32,9,12,5.5,2
14183_0,11.6,1483.0,84.0,995,21,30,10,5.5,2
14189_0,16.0,499.0,82.0,97,21,26,2,6.6,2
14201_0,8.9,399.0,62.0,1316,21,21,2,7.4,2
14218_0,5.0,931.0,63.0,2075,21,11,18,5.8,2
14221_0,16.3,519.0,85.0,62,32,25,4,7.5,2
14232_0,5.4,938.0,67.0,2137,12,11,13,5.6,2
14238_0,16.0,936.0,82.0,295,22,25,4,7.1,2
14245_0,13.2,1487.0,83.0,671,42,19,9,5.4,2
14250_0,11.4,1106.0,78.0,912,42,16,8,6.0,2
14252_0,16.2,512.0,90.0,37,34,38,3,7.1,2
14271_0,15.4,480.0,84.0,197,22,30,3,6.9,2
14301_0,15.8,613.0,93.0,45,32,25,2,7.0,2
14325_0,8.3,429.0,61.0,1441,21,20,3,7.6,2
14340_0,15.8,486.0,92.0,12,34,22,2,7.4,2
14342_0,7.4,949.0,72.0,1644,31,12,11,5.7,2
14351_0,15.9,474.0,83.0,51,34,29,4,7.1,2
14360_0,16.4,476.0,84.0,4,24,38,3,7.7,2
14380_0,16.1,525.0,81.0,158,32,21,2,7.0,2
14388_0,15.5,435.0,84.0,10,24,19,2,7.6,2
14391_0,16.2,414.0,79.0,87,31,30,2,6.8,2
14412_0,8.9,950.0,75.0,1367,41,15,13,5.5,2
14417_0,7.1,962.0,71.0,1687,22,12,8,5.9,2
14422_0,16.0,456.0,86.0,3,34,31,2,7.5,2
14442_0,16.3,511.0,82.0,71,34,21,2,7.1,2
14444_0,14.7,1013.0,76.0,508,41,22,3,7.1,2
14452_0,14.4,603.0,87.0,411,34,27,2,7.2,2
14453_0,15.1,443.0,89.0,42,32,26,2,7.1,2
14455_0,16.1,460.0,87.0,6,34,34,2,7.3,2
14459_0,16.1,550.0,84.0,33,24,31,3,7.1,2
14487_0,16.9,925.0,77.0,137,34,23,2,7.4,2
14495_0,15.0,795.0,82.0,443,22,17,5,6.3,2
14507_0,15.3,974.0,77.0,508,31,23,4,7.0,2
14516_0,16.1,627.0,81.0,46,24,21,4,6.9,2
14534_0,16.6,623.0,85.0,24,24,27,2,7.1,2
14564_0,15.4,388.0,86.0,56,22,27,3,7.0,2
14589_0,16.4,476.0,84.0,5,24,39,5,7.7,2
14611_0,8.9,1105.0,79.0,1447,41,13,17,5.8,2
14613_0,16.4,541.0,84.0,49,24,24,2,7.5,2
14615_0,16.0,495.0,82.0,96,32,21,2,7.2,2
14627_0,16.3,472.0,85.0,9,24,28,2,7.4,2
14675_0,16.2,505.0,81.0,58,34,22,2,7.7,2
14676_0,16.6,618.0,84.0,26,34,20,2,7.3,2
14678_0,10.1,1234.0,80.0,1498,22,13,18,5.2,2
14688_0,16.6,498.0,84.0,14,24,24,2,7.0,2
14701_0,16.1,525.0,85.0,71,31,21,2,6.6,2
14732_0,7.2,1213.0,74.0,1760,22,7,18,5.6,2
14742_0,16.3,736.0,82.0,63,34,25,2,7.3,2
14754_0,16.3,576.0,91.0,48,34,24,3,7.4,2
14766_0,16.2,460.0,86.0,12,34,27,2,7.6,2
14769_0,14.7,622.0,91.0,4,31,20,3,7.2,2
14771_0,7.0,777.0,68.0,1678,22,12,11,5.7,2
14777_0,15.9,429.0,86.0,19,24,34,4,7.3,2
14791_0,14.7,706.0,92.0,23,31,24,2,6.9,2
14807_0,16.0,440.0,86.0,25,34,25,2,7.4,2
14813_0,7.6,543.0,62.0,1513,22,17,5,6.2,2
14818_0,15.8,449.0,88.0,3,34,31,2,7.4,2
14846_0,15.8,465.0,83.0,29,34,22,2,7.1,2
14864_0,16.1,610.0,83.0,39,34,22,3,7.2,2
14882_0,15.9,823.0,74.0,375,22,26,3,7.1,2
14884_0,14.8,1214.0,84.0,425,32,15,3,6.5,2
14894_0,7.3,1037.0,72.0,1523,32,12,12,5.7,2
14935_0,16.3,541.0,80.0,53,34,20,2,7.3,2
14952_0,10.0,887.0,75.0,1305,23,14,8,6.3,2
14954_0,4.7,1007.0,60.0,2148,22,11,13,5.8,2
14960_0,16.5,535.0,85.0,20,34,20,4,6.7,2
14991_0,14.8,1350.0,82.0,627,21,26,6,5.6,2
14995_0,16.6,568.0,79.0,55,24,20,5,6.7,2
15013_0,15.6,451.0,83.0,22,24,18,2,7.7,2
15016_0,15.6,384.0,84.0,-7,34,39,5,7.4,2
15017_0,16.1,575.0,84.0,109,31,24,2,7.0,2
15033_0,15.6,455.0,84.0,23,24,20,2,7.5,2
15035_0,16.6,655.0,84.0,31,24,20,2,7.3,2
15038_0,16.5,632.0,84.0,31,34,21,2,7.2,2
15045_0,15.1,582.0,91.0,20,34,25,2,7.5,2
15048_0,14.0,1163.0,79.0,611,42,24,8,6.0,2
15079_0,16.0,400.0,81.0,35,24,22,3,7.1,2
15094_0,10.3,1056.0,77.0,1080,22,22,5,6.8,2
15100_0,11.7,1494.0,79.0,1284,21,15,11,5.8,2
15105_0,16.5,709.0,83.0,51,34,20,2,7.2,2
15131_0,15.4,919.0,76.0,352,42,24,4,6.9,2
15154_0,16.4,548.0,85.0,36,24,24,2,7.0,2
15187_0,16.1,513.0,83.0,69,21,19,2,6.6,2
15204_0,16.1,571.0,83.0,34,34,20,2,7.4,2
15207_0,16.2,572.0,83.0,29,34,41,18,7.4,2
15244_0,6.0,1167.0,69.0,1940,22,9,14,5.6,2
15263_0,16.3,734.0,78.0,154,31,24,3,7.1,2
15290_0,10.0,1729.0,79.0,1484,31,18,9,5.6,2
15312_0,16.5,719.0,84.0,53,34,25,2,7.3,2
15316_0,16.0,465.0,84.0,22,24,37,3,7.3,2
15323_0,12.1,1001.0,70.0,931,21,19,3,6.8,2
15352_0,16.3,456.0,84.0,10,34,29,2,7.6,2
15378_0,14.2,961.0,90.0,486,12,23,5,5.8,2
15411_0,16.3,536.0,84.0,21,34,40,5,7.4,2
15412_0,14.5,648.0,90.0,28,21,19,4,6.9,2
15413_0,15.9,440.0,87.0,12,24,30,2,7.5,2
15424_0,6.7,1242.0,74.0,2129,21,20,7,5.9,2
15445_0,15.9,429.0,86.0,23,24,37,4,7.4,2
15448_0,16.2,534.0,84.0,77,21,21,3,7.2,2
15458_0,7.8,1143.0,74.0,1805,22,14,18,5.4,2
15464_0,16.3,633.0,83.0,36,24,30,3,7.4,2
15469_0,8.3,1647.0,78.0,1762,12,11,9,5.6,2
15473_0,5.3,847.0,59.0,1958,22,9,10,5.9,2
15482_0,15.6,401.0,87.0,-2,34,36,3,7.7,2
15488_0,16.3,470.0,85.0,10,34,34,2,7.7,2
15532_0,10.1,1525.0,79.0,1496,22,17,13,5.6,2
15540_0,16.0,498.0,82.0,126,22,22,2,7.2,2
15547_0,14.9,742.0,91.0,365,22,26,2,7.4,2
15562_0,16.1,453.0,88.0,16,41,31,4,7.4,2
15574_0,5.8,886.0,62.0,1898,31,7,10,5.5,2
15578_0,16.4,599.0,86.0,43,21,19,2,7.0,2
15595_0,15.2,755.0,83.0,386,32,19,5,6.4,2
15602_0,15.0,974.0,76.0,603,12,24,4,6.9,2
15647_0,16.3,660.0,86.0,59,32,24,2,7.2,2
15651_0,6.2,1396.0,76.0,2039,12,12,13,5.4,2
15679_0,14.8,767.0,91.0,297,21,23,7,6.0,2
15680_0,15.0,514.0,91.0,-3,34,24,7,6.4,2
15689_0,13.9,1279.0,79.0,941,41,23,7,5.7,2
15702_0,10.3,1539.0,79.0,1264,42,16,11,5.3,2
15705_0,14.0,700.0,88.0,397,41,24,4,7.0,2
15706_0,15.9,569.0,93.0,25,34,23,2,6.9,2
15707_0,11.7,1617.0,81.0,1153,22,23,10,5.4,2
15708_0,16.1,490.0,85.0,74,21,21,2,7.4,2
15710_0,13.6,1494.0,83.0,641,31,17,7,5.3,2
15742_0,16.0,430.0,86.0,16,24,37,3,7.4,2
15745_0,17.0,564.0,76.0,75,24,21,2,7.1,2
15746_0,11.3,1255.0,83.0,962,32,24,8,5.6,2
15751_0,12.3,1561.0,84.0,819,31,27,9,5.6,2
15752_0,16.1,499.0,83.0,22,34,30,4,7.3,2
15755_0,14.6,654.0,90.0,191,21,27,3,6.8,2
15771_0,16.2,577.0,82.0,106,31,16,3,7.1,2
15777_0,16.2,505.0,81.0,59,34,20,2,7.7,2
15785_0,12.1,1464.0,79.0,1066,22,20,9,5.9,2
15790_0,14.4,932.0,72.0,660,21,21,4,6.5,2
15827_0,12.9,1394.0,79.0,1117,22,22,7,5.4,2
15833_0,16.2,557.0,83.0,87,22,24,2,7.1,2
15846_0,16.3,635.0,86.0,70,31,25,2,7.0,2
15851_0,15.8,533.0,89.0,139,21,29,4,7.3,2
15857_0,14.4,813.0,91.0,378,22,26,4,6.6,2
15883_0,16.1,506.0,82.0,30,34,33,5,7.4,2
15894_0,16.2,537.0,85.0,73,21,20,2,6.6,2
15896_0,14.7,636.0,90.0,0,24,23,4,7.0,2
15909_0,15.5,397.0,83.0,1,24,20,2,7.1,2
15914_0,16.4,710.0,76.0,247,21,23,3,7.1,2
15938_0,5.8,1250.0,73.0,2082,21,10,13,5.6,2
15941_0,6.3,643.0,62.0,1830,22,14,6,6.1,2
15958_0,15.7,426.0,87.0,2,41,21,2,7.4,2
15994_0,15.5,446.0,83.0,15,34,17,2,7.7,2
15995_0,16.1,492.0,79.0,148,21,20,2,6.8,2
15997_0,16.6,530.0,83.0,17,34,36,3,7.2,2
16003_0,9.9,1560.0,78.0,1653,12,18,11,5.4,2
16007_0,15.8,441.0,86.0,12,34,23,2,7.4,2
16035_0,16.3,467.0,88.0,7,24,30,2,7.6,2
16047_0,16.2,695.0,86.0,102,32,22,2,7.2,2
16048_0,8.6,954.0,76.0,1283,32,17,11,5.5,2
16064_0,14.3,738.0,95.0,-3,34,27,3,7.0,2
16100_0,5.9,864.0,67.0,1844,31,10,10,5.5,2
16127_0,15.7,494.0,82.0,142,22,40,2,7.2,2
16128_0,5.7,944.0,62.0,1930,22,13,16,5.6,2
16139_0,9.0,1003.0,76.0,1335,32,15,7,5.7,2
16168_0,16.4,628.0,86.0,42,34,20,2,7.2,2
16184_0,15.6,615.0,92.0,94,22,24,2,7.3,2
16191_0,14.5,704.0,94.0,1,41,24,4,6.7,2
16193_0,9.5,1472.0,79.0,1487,21,16,13,5.3,2
16209_0,16.5,491.0,85.0,11,24,22,2,7.3,2
16215_0,8.5,517.0,66.0,1489,32,9,9,6.1,2
16217_0,16.8,604.0,77.0,94,24,20,2,6.8,2
16219_0,16.6,638.0,84.0,31,34,29,3,7.2,2
16220_0,10.2,1553.0,79.0,1396,23,19,9,5.6,2
16238_0,12.8,1415.0,80.0,1059,22,24,12,5.2,2
16279_0,16.0,582.0,91.0,96,41,25,4,7.5,2
16308_0,16.3,472.0,86.0,10,24,25,2,7.6,2
16313_0,7.0,1162.0,74.0,1857,21,9,18,5.7,2
16315_0,16.5,640.0,85.0,28,34,31,4,7.3,2
16317_0,15.2,526.0,85.0,301,41,26,3,7.5,2
16328_0,15.0,795.0,91.0,121,42,25,5,6.5,2
16382_0,12.6,998.0,69.0,908,33,22,7,5.8,2
16411_0,16.2,564.0,81.0,37,34,25,4,7.2,2
16418_0,16.2,554.0,83.0,24,24,39,4,7.2,2
16438_0,14.8,999.0,82.0,404,31,23,7,5.9,2
16442_0,12.5,1050.0,76.0,949,12,19,4,6.8,2
16453_0,11.2,1687.0,80.0,1292,22,17,9,5.7,2
16463_0,16.2,579.0,83.0,108,34,21,2,7.6,2
16464_0,7.4,969.0,70.0,1532,31,7,10,6.0,2
16480_0,16.0,461.0,87.0,25,34,30,3,7.3,2
16483_0,4.5,893.0,64.0,2204,31,10,18,5.6,2
16498_0,15.3,511.0,91.0,7,32,28,2,7.0,2
16560_0,16.5,662.0,77.0,108,24,24,2,7.4,2
16601_0,10.3,1010.0,78.0,1355,23,14,14,5.7,2
16605_0,5.6,978.0,61.0,2068,22,9,13,5.5,2
16607_0,15.5,927.0,71.0,463,31,23,4,7.0,2
16610_0,16.2,582.0,83.0,25,34,40,5,7.3,2
16617_0,16.2,475.0,88.0,23,24,28,2,7.3,2
16618_0,9.9,1503.0,78.0,1564,12,16,14,5.4,2
16643_0,9.0,772.0,73.0,1228,32,16,8,6.4,2
16649_0,7.3,1121.0,70.0,1473,42,13,10,5.7,2
16672_0,4.7,684.0,57.0,2127,22,10,14,6.1,2
16679_0,16.4,481.0,83.0,6,41,25,2,7.4,2
16680_0,15.7,892.0,83.0,277,21,23,4,7.5,2
16685_0,7.0,1470.0,77.0,1881,11,13,14,5.7,2
16688_0,10.6,1502.0,78.0,1179,42,16,11,5.4,2
16693_0,15.1,546.0,84.0,307,41,25,3,7.5,2
16707_0,16.2,839.0,73.0,303,32,21,2,6.9,2
16708_0,16.3,678.0,78.0,207,21,22,2,6.7,2
16718_0,16.0,453.0,88.0,7,24,31,4,7.1,2
16772_0,16.8,554.0,78.0,78,34,21,3,7.0,2
16779_0,15.9,470.0,87.0,11,24,22,2,7.6,2
16783_0,16.0,452.0,88.0,19,24,29,2,7.3,2
16785_0,16.2,474.0,86.0,3,34,43,5,7.9,2
16808_0,16.4,583.0,85.0,39,24,20,2,7.0,2
16810_0,6.5,697.0,64.0,1734,22,8,9,5.8,2
16812_0,5.7,770.0,61.0,2027,22,11,13,5.6,2
16842_0,16.2,616.0,81.0,43,34,22,4,6.8,2
16880_0,9.4,1419.0,79.0,1431,33,15,11,5.4,2
16924_0,15.3,505.0,91.0,3,34,21,2,7.3,2
16950_0,14.0,834.0,89.0,383,31,23,4,6.8,2
16954_0,14.1,1091.0,80.0,771,32,18,7,5.6,2
16974_0,14.1,1116.0,79.0,751,31,20,6,5.8,2
16983_0,16.1,458.0,83.0,16,34,44,5,7.5,2
16999_0,12.6,1407.0,79.0,1096,32,21,10,5.6,2
17013_0,16.5,536.0,79.0,113,24,22,5,6.9,2
17022_0,15.0,581.0,90.0,7,34,28,2,7.3,2
17027_0,16.6,599.0,80.0,64,34,22,2,7.2,2
17053_0,13.4,1251.0,79.0,1026,32,19,8,5.8,2
17058_0,16.2,560.0,84.0,23,24,46,5,7.0,2
17065_0,15.3,758.0,82.0,381,32,22,5,6.4,2
17095_0,15.7,445.0,88.0,4,24,24,2,7.3,2
17098_0,16.2,897.0,73.0,310,24,24,2,7.3,2
17099_0,6.5,757.0,63.0,1711,24,15,7,6.0,2
17106_0,7.3,940.0,72.0,1648,31,11,12,5.8,2
17120_0,16.0,447.0,87.0,14,24,26,2,7.4,2
17125_0,5.0,991.0,60.0,2111,22,7,12,5.5,2
17129_0,16.4,469.0,83.0,5,41,43,5,7.3,2
17176_0,10.1,1430.0,80.0,1345,31,17,10,5.3,2
17210_0,14.3,974.0,80.0,666,34,16,4,6.1,2
17211_0,16.2,673.0,84.0,103,32,24,2,7.5,2
17234_0,15.5,1013.0,72.0,466,21,24,5,6.9,2
17239_0,14.8,709.0,91.0,7,34,26,2,7.4,2
17262_0,16.0,454.0,82.0,41,34,18,2,7.3,2
17265_0,15.6,386.0,83.0,4,34,29,2,7.3,2
17267_0,7.2,1477.0,76.0,1864,21,10,14,5.7,2
17292_0,16.5,493.0,83.0,12,34,31,3,7.6,2
17297_0,8.9,1238.0,78.0,1624,22,14,18,5.6,2
17328_0,15.9,431.0,85.0,16,24,41,5,7.4,2
17380_0,15.9,458.0,84.0,38,24,30,2,7.4,2
17384_0,15.8,449.0,88.0,3,34,38,5,7.2,2
17391_0,15.7,462.0,83.0,24,24,20,2,7.3,2
17399_0,16.7,568.0,84.0,27,24,24,3,7.3,2
17403_0,15.9,552.0,79.0,221,22,26,2,6.8,2
17465_0,15.5,403.0,85.0,-2,24,23,4,7.2,2
17466_0,12.3,1331.0,83.0,915,22,18,10,5.3,2
17467_0,16.2,634.0,82.0,48,34,31,3,7.3,2
17470_0,14.7,757.0,90.0,100,32,31,4,7.3,2
17501_0,14.7,610.0,91.0,2,41,24,3,7.3,2
17513_0,6.7,682.0,63.0,1677,34,12,8,5.9,2
17517_0,11.0,1705.0,79.0,1280,21,21,9,5.5,2
17544_0,6.9,884.0,68.0,1638,31,9,9,5.5,2
17545_0,16.6,496.0,83.0,14,24,26,2,7.4,2
17568_0,15.3,640.0,80.0,378,21,21,3,7.0,2
17572_0,15.3,884.0,72.0,564,21,23,4,7.0,2
17579_0,12.1,1359.0,78.0,1207,31,18,8,5.8,2
17589_0,15.9,447.0,83.0,23,24,37,5,7.2,2
17608_0,11.2,1411.0,84.0,1030,22,24,7,5.4,2
17635_0,17.0,677.0,74.0,116,34,31,2,7.3,2
17638_0,16.3,548.0,92.0,36,34,24,3,7.1,2
17641_0,16.5,542.0,84.0,22,34,22,3,7.4,2
17643_0,7.1,1227.0,74.0,1815,12,11,17,5.6,2
17646_0,14.9,792.0,90.0,211,31,24,3,7.1,2
