system:index,bio01_temp,bio12_precip,bio15_precip_season,elevation,label,landforms,soil_clay,soil_oc,soil_ph,.geo
41080_0,70.0,1273.0,74.0,1831,142,31,9,19,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
41081_0,161.0,430.0,85.0,10,3,41,41,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41085_0,98.0,1803.0,80.0,1594,142,21,13,12,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
41086_0,161.0,551.0,80.0,180,176,41,25,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41087_0,155.0,423.0,90.0,9,121,34,22,3,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41089_0,163.0,523.0,82.0,62,75,34,20,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41091_0,154.0,439.0,93.0,6,121,34,24,2,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41095_0,92.0,375.0,61.0,1272,152,34,16,2,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
41099_0,156.0,473.0,86.0,142,176,32,36,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41104_0,157.0,453.0,92.0,3,211,34,24,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41112_0,164.0,677.0,78.0,199,176,21,29,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41115_0,144.0,1038.0,70.0,658,152,22,22,5,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41118_0,154.0,413.0,90.0,-1,195,41,34,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41120_0,66.0,1099.0,65.0,1741,142,31,11,15,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41126_0,163.0,1016.0,74.0,315,176,34,22,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41129_0,147.0,610.0,91.0,15,123,22,22,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41130_0,116.0,1682.0,80.0,1252,142,21,23,10,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
41136_0,161.0,519.0,82.0,27,61,41,29,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41141_0,164.0,558.0,81.0,63,75,24,19,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41142_0,92.0,932.0,78.0,1224,152,31,19,7,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
41143_0,165.0,680.0,76.0,231,176,21,22,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41144_0,151.0,890.0,71.0,517,152,31,21,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41149_0,157.0,406.0,84.0,19,76,24,26,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41152_0,87.0,1090.0,78.0,1553,142,31,7,12,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41158_0,159.0,445.0,85.0,13,124,41,31,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41159_0,165.0,681.0,85.0,43,152,34,23,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41161_0,164.0,732.0,82.0,63,121,24,28,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41162_0,64.0,656.0,60.0,1729,142,21,14,7,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41164_0,161.0,547.0,83.0,32,3,24,40,4,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41165_0,166.0,590.0,78.0,58,76,34,21,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41166_0,164.0,568.0,83.0,24,76,34,21,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41172_0,100.0,1162.0,79.0,1224,142,31,14,9,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
41180_0,77.0,890.0,72.0,1458,142,32,13,9,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
41181_0,164.0,822.0,78.0,214,152,22,23,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41183_0,156.0,419.0,87.0,3,69,24,23,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41187_0,66.0,923.0,67.0,1793,142,12,10,9,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41189_0,163.0,472.0,86.0,12,54,34,29,2,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
41190_0,163.0,456.0,84.0,7,3,34,34,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41192_0,161.0,653.0,83.0,157,123,32,15,5,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
41193_0,159.0,496.0,82.0,126,176,22,24,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41195_0,145.0,908.0,70.0,662,152,21,18,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41198_0,60.0,1010.0,61.0,1907,142,22,8,12,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
41199_0,161.0,459.0,87.0,19,124,24,31,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41200_0,162.0,513.0,85.0,50,123,21,18,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41202_0,157.0,862.0,84.0,224,142,31,17,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
41209_0,156.0,415.0,86.0,1,68,34,21,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41210_0,163.0,574.0,84.0,24,3,34,37,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41213_0,151.0,965.0,83.0,452,124,21,23,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41227_0,59.0,1031.0,71.0,1961,142,32,5,16,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
41228_0,150.0,825.0,85.0,406,142,21,23,5,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
41230_0,160.0,624.0,83.0,172,152,32,24,5,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41233_0,160.0,721.0,81.0,85,176,21,22,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41235_0,160.0,446.0,87.0,18,124,24,26,1,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
41236_0,164.0,497.0,84.0,12,3,34,28,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41240_0,162.0,807.0,82.0,103,121,34,25,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41243_0,159.0,471.0,83.0,27,176,34,22,2,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41244_0,161.0,771.0,75.0,332,152,21,26,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41245_0,111.0,1067.0,69.0,1018,142,22,21,8,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41247_0,62.0,946.0,63.0,1800,142,31,9,11,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41250_0,154.0,392.0,88.0,-3,111,41,28,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41252_0,165.0,691.0,77.0,198,176,21,22,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41254_0,149.0,923.0,74.0,560,152,31,21,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41260_0,161.0,460.0,87.0,20,122,24,28,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41262_0,157.0,437.0,85.0,10,69,24,27,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41268_0,154.0,415.0,91.0,-1,195,34,32,5,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
41269_0,113.0,887.0,79.0,1052,142,31,25,10,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
41271_0,163.0,548.0,82.0,54,123,24,23,0,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41278_0,151.0,502.0,90.0,0,195,24,28,5,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
41280_0,142.0,1013.0,81.0,598,122,32,21,5,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
41282_0,169.0,732.0,72.0,135,176,41,21,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41283_0,156.0,393.0,88.0,-4,69,34,23,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41287_0,116.0,1516.0,84.0,924,142,41,25,9,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41290_0,101.0,942.0,76.0,1085,124,31,17,5,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
41292_0,48.0,1088.0,69.0,2262,142,12,8,14,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41298_0,158.0,446.0,85.0,38,3,24,26,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41301_0,162.0,522.0,84.0,64,176,31,26,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41304_0,114.0,1472.0,79.0,1347,152,21,14,6,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
41305_0,157.0,458.0,82.0,26,36,24,21,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41306_0,167.0,554.0,83.0,17,122,34,28,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41309_0,153.0,632.0,81.0,361,176,31,26,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41312_0,160.0,593.0,84.0,147,176,31,20,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41313_0,56.0,1078.0,61.0,2042,142,32,8,14,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41316_0,165.0,527.0,81.0,85,176,42,17,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41318_0,136.0,950.0,70.0,745,152,41,20,3,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41325_0,162.0,481.0,87.0,30,124,24,19,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41332_0,160.0,441.0,88.0,10,123,34,30,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41333_0,86.0,1412.0,77.0,1668,142,11,12,14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41337_0,119.0,1519.0,80.0,814,142,42,20,8,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41338_0,165.0,579.0,86.0,24,3,24,25,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41339_0,74.0,849.0,71.0,1551,142,31,14,7,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
41340_0,83.0,1372.0,77.0,1599,142,22,11,12,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41342_0,162.0,480.0,86.0,18,75,34,26,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41351_0,164.0,479.0,85.0,5,61,24,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41355_0,165.0,553.0,85.0,21,3,34,27,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41359_0,154.0,428.0,85.0,10,69,24,17,2,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
41361_0,164.0,568.0,84.0,36,121,34,22,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41363_0,57.0,1119.0,70.0,2079,142,21,10,20,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41366_0,161.0,540.0,79.0,168,176,31,22,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41367_0,149.0,960.0,81.0,374,142,41,21,7,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
41369_0,156.0,405.0,90.0,-2,58,34,27,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41370_0,162.0,616.0,81.0,44,61,24,23,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41371_0,154.0,614.0,88.0,270,152,21,30,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41374_0,69.0,864.0,67.0,1637,142,22,9,10,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41377_0,163.0,608.0,79.0,198,176,32,26,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41378_0,80.0,1112.0,75.0,1614,142,21,15,7,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
41382_0,156.0,474.0,85.0,139,176,32,37,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41386_0,155.0,440.0,93.0,10,176,34,22,3,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41387_0,143.0,618.0,88.0,407,176,34,24,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41389_0,169.0,862.0,75.0,139,176,24,25,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41391_0,91.0,1016.0,75.0,1378,142,31,13,7,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41393_0,143.0,991.0,75.0,658,152,21,22,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41398_0,144.0,632.0,89.0,389,176,41,27,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41405_0,163.0,456.0,84.0,11,36,24,27,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41406_0,149.0,746.0,91.0,52,142,32,26,5,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41407_0,156.0,336.0,83.0,-2,121,34,26,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41411_0,116.0,1411.0,78.0,1301,152,22,21,6,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
41412_0,62.0,1056.0,64.0,1829,142,21,10,13,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41413_0,159.0,447.0,84.0,30,3,34,34,5,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41416_0,150.0,540.0,89.0,1,123,31,31,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41418_0,160.0,788.0,75.0,335,152,32,24,5,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41424_0,162.0,389.0,80.0,50,176,41,21,2,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41426_0,163.0,453.0,85.0,10,54,34,31,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41427_0,78.0,1348.0,76.0,1712,142,21,12,16,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41431_0,149.0,848.0,85.0,408,142,31,15,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41437_0,163.0,763.0,74.0,295,152,31,22,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41441_0,161.0,590.0,82.0,32,3,34,41,9,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41443_0,162.0,475.0,86.0,4,3,34,38,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41446_0,149.0,1048.0,84.0,388,142,31,15,3,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
41447_0,164.0,532.0,81.0,81,122,24,20,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41449_0,163.0,547.0,92.0,41,76,34,28,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41451_0,148.0,1165.0,84.0,450,142,32,19,5,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41453_0,154.0,436.0,83.0,9,123,34,26,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41454_0,163.0,505.0,85.0,36,123,34,29,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41455_0,156.0,413.0,87.0,-1,69,24,24,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41456_0,165.0,631.0,84.0,28,76,24,22,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41457_0,57.0,1204.0,69.0,2099,142,12,8,22,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
41460_0,68.0,798.0,68.0,1736,142,41,14,8,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
41463_0,164.0,543.0,81.0,72,75,24,18,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41465_0,93.0,885.0,76.0,1489,142,22,17,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41466_0,159.0,440.0,87.0,12,123,34,29,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41472_0,161.0,477.0,84.0,17,195,24,33,5,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41473_0,79.0,973.0,74.0,1602,142,22,18,7,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41474_0,53.0,945.0,59.0,2051,142,31,8,9,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41475_0,60.0,1079.0,63.0,1894,142,21,9,11,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41480_0,160.0,414.0,81.0,41,69,34,22,3,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41481_0,157.0,412.0,86.0,0,69,34,30,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41483_0,69.0,878.0,67.0,1629,142,31,9,9,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41487_0,158.0,515.0,94.0,16,75,24,25,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41488_0,74.0,1107.0,74.0,1603,142,32,13,16,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41491_0,150.0,802.0,92.0,206,142,22,24,5,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
41495_0,164.0,673.0,82.0,35,3,34,29,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41499_0,62.0,1148.0,64.0,1812,142,41,12,12,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41501_0,55.0,1149.0,66.0,1974,142,22,11,14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41502_0,107.0,1309.0,83.0,1091,142,42,16,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41503_0,91.0,1175.0,78.0,1304,142,32,15,10,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41504_0,154.0,544.0,91.0,12,123,34,27,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41508_0,148.0,860.0,91.0,228,152,32,24,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41512_0,163.0,645.0,83.0,35,3,34,38,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41513_0,54.0,872.0,60.0,1968,142,32,12,9,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41516_0,73.0,1263.0,70.0,1549,142,32,12,12,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41519_0,95.0,888.0,75.0,1162,142,41,15,13,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41530_0,162.0,511.0,81.0,76,121,34,20,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41532_0,158.0,416.0,83.0,21,68,34,24,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41533_0,69.0,1214.0,68.0,1737,142,32,10,21,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
41534_0,156.0,406.0,88.0,-3,69,34,33,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41540_0,161.0,781.0,84.0,133,152,31,24,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41542_0,110.0,1553.0,79.0,1417,142,21,19,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41544_0,148.0,672.0,90.0,18,123,34,27,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41545_0,156.0,501.0,83.0,226,176,22,32,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41546_0,147.0,779.0,90.0,419,152,31,23,5,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
41547_0,158.0,472.0,82.0,41,69,22,24,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41548_0,157.0,491.0,88.0,107,75,34,26,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41549_0,161.0,492.0,87.0,72,176,32,26,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41557_0,148.0,541.0,88.0,8,123,32,24,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41565_0,97.0,1240.0,81.0,1367,142,31,9,10,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41566_0,117.0,979.0,75.0,918,152,41,20,5,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
41567_0,159.0,429.0,85.0,15,3,34,37,3,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41570_0,130.0,1455.0,84.0,709,142,21,17,6,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41571_0,125.0,1389.0,81.0,896,142,41,22,9,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41580_0,161.0,737.0,80.0,99,176,31,22,2,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41581_0,152.0,958.0,84.0,327,142,41,16,5,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
41582_0,152.0,509.0,84.0,254,176,32,28,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41585_0,156.0,376.0,84.0,2,124,24,30,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41589_0,164.0,530.0,80.0,110,176,24,19,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41590_0,156.0,680.0,85.0,262,176,21,23,3,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
41592_0,72.0,768.0,68.0,1609,142,31,17,10,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41594_0,102.0,1662.0,79.0,1222,142,32,17,14,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
41597_0,64.0,1210.0,71.0,1876,142,22,11,13,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41605_0,147.0,660.0,90.0,2,69,34,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41610_0,162.0,550.0,82.0,37,124,24,22,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41613_0,51.0,656.0,57.0,2057,142,22,6,17,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41615_0,97.0,831.0,79.0,1310,142,12,16,7,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
41616_0,160.0,551.0,80.0,208,176,22,30,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41622_0,65.0,868.0,68.0,1728,142,33,12,14,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41623_0,166.0,621.0,85.0,20,3,34,31,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41624_0,69.0,1165.0,70.0,1726,142,21,12,12,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
41625_0,163.0,526.0,81.0,112,176,24,20,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41628_0,163.0,525.0,80.0,139,176,31,20,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41632_0,148.0,534.0,87.0,350,176,31,25,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41633_0,66.0,718.0,63.0,1707,142,34,18,7,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
41635_0,165.0,546.0,85.0,31,3,24,29,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41637_0,158.0,518.0,81.0,291,152,12,26,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41638_0,160.0,465.0,84.0,26,3,24,24,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
41639_0,154.0,492.0,92.0,19,123,34,31,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41641_0,156.0,430.0,85.0,5,69,24,21,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41643_0,79.0,967.0,74.0,1493,142,31,16,8,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
41651_0,160.0,458.0,86.0,25,121,34,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41656_0,114.0,959.0,76.0,1016,152,22,21,5,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41658_0,159.0,443.0,87.0,14,123,34,31,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41661_0,50.0,1047.0,69.0,2199,142,22,9,16,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41662_0,161.0,769.0,78.0,259,152,31,24,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41664_0,147.0,802.0,91.0,242,152,41,24,2,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
41665_0,163.0,489.0,86.0,11,121,24,25,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41672_0,165.0,725.0,83.0,58,176,31,22,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41674_0,155.0,396.0,83.0,3,69,34,20,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
41678_0,156.0,367.0,85.0,-7,1,34,27,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41679_0,92.0,1775.0,79.0,1541,152,21,21,4,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
41683_0,161.0,449.0,83.0,16,3,34,39,4,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
41685_0,165.0,584.0,80.0,53,76,24,24,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
41691_0,128.0,1433.0,83.0,750,142,22,19,9,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41694_0,161.0,481.0,83.0,35,3,34,29,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41697_0,52.0,936.0,60.0,2021,142,32,7,12,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41700_0,169.0,879.0,76.0,148,123,34,24,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41702_0,164.0,1096.0,79.0,255,123,24,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41703_0,141.0,991.0,75.0,685,152,32,19,4,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
41704_0,167.0,694.0,75.0,223,176,22,24,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41705_0,162.0,418.0,80.0,84,176,34,21,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
41706_0,158.0,613.0,93.0,53,122,34,26,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41712_0,79.0,1172.0,76.0,1589,142,32,8,13,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41714_0,151.0,697.0,89.0,272,152,41,25,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41715_0,160.0,468.0,83.0,40,3,34,27,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41719_0,152.0,557.0,91.0,9,123,34,29,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41720_0,157.0,482.0,86.0,101,75,24,29,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
41722_0,125.0,1301.0,82.0,825,142,32,24,8,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
41724_0,161.0,505.0,87.0,74,176,21,29,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
41727_0,117.0,1617.0,81.0,1161,142,11,22,9,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
41729_0,75.0,1495.0,78.0,1781,142,42,13,13,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41730_0,89.0,949.0,76.0,1427,142,22,15,11,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41732_0,88.0,985.0,74.0,1376,142,21,15,9,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
41734_0,64.0,1214.0,72.0,1913,142,21,6,14,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
41735_0,156.0,377.0,85.0,-7,1,41,35,3,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
41736_0,83.0,1074.0,74.0,1609,142,32,11,17,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
41743_0,123.0,1193.0,82.0,917,142,32,23,7,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
41746_0,163.0,523.0,80.0,139,176,41,22,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
41750_0,154.0,517.0,87.0,242,152,22,27,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
41754_0,156.0,413.0,87.0,-4,1,34,29,3,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
